Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily_Return,7_Day_Moving_Avg,HighVolatility,Above_Moving_Avg,Symbol
2025-11-07 00:00:00-05:00,268.8069946610708,271.2878509444664,265.78814772800683,267.4819030761719,48227400,0.0,0.0,-0.49,268.9,0,0,AAPL
2025-11-10 00:00:00-05:00,268.2298525605972,272.98692304032335,266.733924572705,268.6985778808594,41312400,0.26,0.0,0.17,268.65,0,1,AAPL
2025-11-11 00:00:00-05:00,269.07757258136417,275.16101963639426,269.0675899882029,274.5028076171875,46208300,0.0,0.0,2.02,269.39,1,1,AAPL
2025-11-12 00:00:00-05:00,274.2535066981436,274.9815360542478,270.9624767916609,272.7276611328125,48398000,0.0,0.0,-0.56,270.05,0,1,AAPL
2025-11-13 00:00:00-05:00,273.36590026791555,275.9488963676571,271.3513946141157,272.2090759277344,49602800,0.0,0.0,-0.42,270.51,0,1,AAPL
2025-11-14 00:00:00-05:00,270.3142081927936,275.21088338895913,268.8681625557137,271.6705322265625,47431300,0.0,0.0,0.5,270.87,0,1,AAPL
2025-11-17 00:00:00-05:00,268.0903024129557,269.75575219797963,265.00869378967747,266.7339782714844,45018300,0.0,0.0,-0.51,270.57,0,0,AAPL
2025-11-18 00:00:00-05:00,269.25705465795,269.97510130800674,264.59974924229334,266.7139892578125,45677300,0.0,0.0,-0.94,270.47,0,0,AAPL
2025-11-19 00:00:00-05:00,264.80921977983166,271.47107967039307,264.77930243197466,267.8309936523437,40424500,0.0,0.0,1.14,270.34,0,0,AAPL
2025-11-20 00:00:00-05:00,270.0948061865016,274.68232536305425,265.1981613886433,265.5272521972656,45823600,0.0,0.0,-1.69,269.06,0,0,AAPL
2025-11-21 00:00:00-05:00,265.2280517805383,272.5879921198442,264.9488130991126,270.75299072265625,59030800,0.0,0.0,2.08,268.78,1,1,AAPL
2025-11-24 00:00:00-05:00,270.164627965921,276.24807542504453,270.164627965921,275.1710205078125,65585800,0.0,0.0,1.85,269.2,0,1,AAPL
2025-11-25 00:00:00-05:00,274.52277261748515,279.6189174225992,274.50283786370125,276.2181701660156,46914200,0.0,0.0,0.62,269.85,0,1,AAPL
2025-11-26 00:00:00-05:00,276.2081750495132,278.7712060098946,275.8790842359358,276.79656982421875,33431400,0.0,0.0,0.21,271.29,0,1,AAPL
2025-11-28 00:00:00-05:00,276.50736791500816,278.242634823177,275.2407959413455,278.0930480957031,20135600,0.0,0.0,0.57,272.91,0,1,AAPL
2025-12-01 00:00:00-05:00,277.2553332443013,282.65065109438723,275.3904143522869,282.3315124511719,46587700,0.0,0.0,1.83,274.98,0,1,AAPL
2025-12-02 00:00:00-05:00,282.231773534172,286.619823290159,281.86278279875575,285.4131164550781,53669500,0.0,0.0,1.13,277.83,0,1,AAPL
2025-12-03 00:00:00-05:00,285.4230848596457,287.8364984098337,282.5309329409685,283.3786315917969,43538700,0.0,0.0,-0.72,279.63,0,1,AAPL
2025-12-04 00:00:00-05:00,283.3287830094401,283.95707766942763,277.8337308175164,279.9380187988281,43989100,0.0,0.0,-1.2,280.31,0,0,AAPL
2025-12-05 00:00:00-05:00,279.77845592816414,280.37683325787106,277.2951945750906,278.0232238769531,47265800,0.0,0.0,-0.63,280.57,0,0,AAPL
2025-12-08 00:00:00-05:00,277.3750199323196,278.91084811822003,275.4003836933047,277.1356811523437,38211800,0.0,0.0,-0.09,280.62,0,0,AAPL
2025-12-09 00:00:00-05:00,277.40493251311347,279.2698514894354,276.16830825817004,276.4275817871094,32193300,0.0,0.0,-0.35,280.38,0,0,AAPL
2025-12-10 00:00:00-05:00,276.9960211276047,278.9905919368044,275.68957968235776,278.0232238769531,33038300,0.0,0.0,0.37,279.76,0,0,AAPL
2025-12-11 00:00:00-05:00,278.34237127554803,278.8310314000742,273.0667227973629,277.2752685546875,33248000,0.0,0.0,-0.38,278.6,0,0,AAPL
2025-12-12 00:00:00-05:00,277.14562382282355,278.4620479370953,276.0685689150702,277.52459716796875,39532900,0.0,0.0,0.14,277.76,0,0,AAPL
2025-12-15 00:00:00-05:00,279.3894873363706,279.3894873363706,272.0993337942639,273.3658752441406,50409100,0.0,0.0,-2.16,276.83,0,0,AAPL
2025-12-16 00:00:00-05:00,272.07941349564567,274.752131096348,271.0522107383373,273.8645324707031,37648600,0.0,0.0,0.66,276.23,0,0,AAPL
2025-12-17 00:00:00-05:00,274.2634896625032,275.41036187784255,270.9026424636208,271.1020812988281,50138700,0.0,0.0,-1.15,275.37,0,0,AAPL
2025-12-18 00:00:00-05:00,272.86723904028526,272.8872042261758,266.22534517191764,271.4511108398437,51630700,0.0,0.0,-0.52,274.66,0,0,AAPL
2025-12-19 00:00:00-05:00,271.41126100078174,273.854622814086,269.1673684747946,272.9271545410156,144632000,0.0,0.0,0.56,273.93,0,0,AAPL
2025-12-22 00:00:00-05:00,272.1192896847017,273.13654030849926,269.7756932559407,270.23443603515625,36571800,0.0,0.0,-0.69,272.92,0,0,AAPL
2025-12-23 00:00:00-05:00,270.1048034873943,271.7603010837797,268.8282792538215,271.62066650390625,29642000,0.0,0.0,0.56,272.08,0,0,AAPL
2025-12-24 00:00:00-05:00,271.60070067851706,274.6823088952694,271.46109654935304,273.06671142578125,17910600,0.0,0.0,0.54,272.04,0,1,AAPL
2025-12-26 00:00:00-05:00,273.41578359787746,274.6224904749486,272.11929424741834,272.6578369140625,21521800,0.0,0.0,-0.28,271.87,0,1,AAPL
2025-12-29 00:00:00-05:00,271.9497734782625,273.6152231466168,271.6107000753325,273.0168762207031,23715200,0.0,0.0,0.39,272.14,0,1,AAPL
2025-12-30 00:00:00-05:00,272.06942798009953,273.3359694836473,271.54086793463244,272.33868408203125,22139600,0.0,0.0,0.1,272.27,0,1,AAPL
2025-12-31 00:00:00-05:00,272.3187639976345,272.9370761103812,271.0123224859311,271.1220092773437,27293600,0.0,0.0,-0.44,272.01,0,0,AAPL
2026-01-02 00:00:00-05:00,271.52095990203577,277.0857995993762,268.2697994337228,270.2743530273437,37838100,0.0,0.0,-0.46,272.01,0,0,AAPL
2026-01-05 00:00:00-05:00,269.9053759278346,270.7730094869922,265.41759095171795,266.5345458984375,45647200,0.0,0.0,-1.25,271.29,0,0,AAPL
2026-01-06 00:00:00-05:00,266.27521573774703,266.82371056256306,261.40845786144683,261.6477966308594,52352100,0.0,0.0,-1.74,269.66,0,0,AAPL
2026-01-07 00:00:00-05:00,262.485556491205,262.96423405428067,259.10474402829175,259.6233215332031,48309800,0.0,0.0,-1.09,267.79,0,0,AAPL
2026-01-08 00:00:00-05:00,256.3222864925608,258.58614386359903,255.0058776573516,258.3368225097656,50419300,0.0,0.0,0.79,265.7,0,0,AAPL
2026-01-09 00:00:00-05:00,258.3767027680543,259.5036402038468,255.52448097015204,258.6659240722656,39997000,0.0,0.0,0.11,263.74,0,0,AAPL
2026-01-12 00:00:00-05:00,258.45648066308013,260.5906555331263,256.1028713590674,259.54351806640625,45263800,0.0,0.0,0.42,262.09,0,0,AAPL
2026-01-13 00:00:00-05:00,258.01770778709204,261.0993163539261,257.68861696081353,260.34136962890625,45730800,0.0,0.0,0.9,260.67,0,0,AAPL
2026-01-14 00:00:00-05:00,258.78557762508564,261.1092696408236,256.0131254420647,259.2543029785156,40019400,0.0,0.0,0.18,259.63,0,0,AAPL
2026-01-15 00:00:00-05:00,259.9424426175537,260.3313985459844,256.35220896361545,257.5090637207031,39388600,0.0,0.0,-0.94,259.04,0,0,AAPL
2026-01-16 00:00:00-05:00,257.1999111311508,258.1971965798445,254.2379721311412,254.8363494873047,72142800,0.0,0.0,-0.92,258.36,0,0,AAPL
2026-01-20 00:00:00-05:00,252.04394930256512,254.09835490933511,242.75922413209136,246.0303192138672,80267500,0.0,0.0,-2.39,256.6,0,0,AAPL
2026-01-21 00:00:00-05:00,248.02489020045317,250.87712721718017,244.51444112970407,246.9777374267578,54641700,0.0,0.0,-0.42,254.93,0,0,AAPL
2026-01-22 00:00:00-05:00,248.52352576906395,250.31864258405668,247.47637302553755,247.67584228515625,39708300,0.0,0.0,-0.34,253.23,0,0,AAPL
2026-01-23 00:00:00-05:00,246.6486371992728,248.73296007338791,244.0157890837153,247.36666870117188,41689000,0.0,0.0,0.29,251.38,0,0,AAPL
2026-01-26 00:00:00-05:00,250.7973501838168,255.86356228737432,249.121917868832,254.71669006347656,55969200,0.0,0.0,1.56,250.73,0,1,AAPL
2026-01-27 00:00:00-05:00,258.4664899667647,261.2389423700868,257.5090739976807,257.56890869140625,49648300,0.0,0.0,-0.35,250.74,0,1,AAPL
2026-01-28 00:00:00-05:00,256.95057275810245,258.1572795494081,253.81909726521187,255.74386596679688,41288000,0.0,0.0,-0.47,250.87,0,1,AAPL
2026-01-29 00:00:00-05:00,257.29964922744847,258.94516415300217,253.7193980705993,257.5788879394531,67253000,0.0,0.0,0.11,252.52,0,1,AAPL
